Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,Mappings|SAME-AS
336f98f0-17ad-4d89-998c-543d402bc87f,,,Cobas 6000 Multi Pack,,Medical supply,N/A,,,DAGU Item:59644
2527ea53-0330-4c4b-9763-646378958802,,,Cobas 6000 PC/CC Cup,,Medical supply,N/A,,,DAGU Item:59647
b9987664-6637-4f32-9e7a-323c14c0840b,,,Cobas 6000 Probe ISE,,Medical supply,N/A,,,DAGU Item:59649
add4ccd3-6cc8-4489-9355-7ead7bf55fcb,,,Cobas 6000 Probe Sample,,Medical supply,N/A,,,DAGU Item:59650
e7104ef8-87bd-40b0-9c78-db3166e16715,,,Cobas 6000 Micro Sample Cup 13/16,,Medical supply,N/A,,,DAGU Item:59654
8541c0ef-5822-4bfc-88df-139ceaf5bdfa,,,Cobas 6000 Sipper Nozzle,,Medical supply,N/A,,,DAGU Item:59655
a08f65ac-b67a-44ad-adde-20d57cc79b97,,,Cobas 6000 Sipper Tube,,Medical supply,N/A,,,DAGU Item:59656
2aac4859-9847-4521-bce6-ee715d9e3218,,,Cobas 6000 SMS,,Medical supply,N/A,,,DAGU Item:59659
8e27687f-32de-4025-bd48-c0c7b244c66a,,,Cobas C 311 SMS,,Medical supply,N/A,,,DAGU Item:59672
7d9a4060-33a4-41cb-b273-bc53495ffdd0,,,Dimension EXL 200 Cup Small,,Medical supply,N/A,,,DAGU Item:59802
c61e96c5-dfbd-4817-9dde-07bcebbe1b43,,,Dimension EXL 200 Cup Lid,,Medical supply,N/A,,,DAGU Item:59803
5610c87a-2d8e-4f77-b826-35f688533c2a,,,Dimension EXL 200 Cuvette Cartridge,,Medical supply,N/A,,,DAGU Item:59804
fdba0dcc-63b3-432f-b74e-a4fe5d874a3c,,,Dimension EXL 200 Reaction Vessel,,Medical supply,N/A,,,DAGU Item:59805
9533d6ad-4239-4618-ae01-7014faba7de6,,,Dimension EXL 200 Thermal Paper,,Medical supply,N/A,,,DAGU Item:59806
6ccb8b73-8552-421e-b5b3-a489c3a8a19c,,,DxC 700 AU/ Unicel DxI 800 Na Electrode,,Medical supply,N/A,,,DAGU Item:59920
366e4c77-178e-4477-bb60-2dd493d4add7,,,DxC 700 AU/ Unicel DxI 800 K Electrode,,Medical supply,N/A,,,DAGU Item:59921
0fee877d-e3e7-4e01-ab3c-13a6babcd626,,,DxC 700 AU/ Unicel DxI 800 Cl Electrode,,Medical supply,N/A,,,DAGU Item:59931
4b0d2fe2-e3bb-44b5-9f96-50a1ccdcd6af,,,DxC 700 AU/ Unicel DxI 800 Reaction Vessel,,Medical supply,N/A,,,DAGU Item:59937
1646ef9e-c5df-4e0a-b9d3-37d3276f367d,,,DxC 700 AU/ Unicel DxI 800 Sample Cup 2ml,,Medical supply,N/A,,,DAGU Item:59938
676f3a75-6f9c-4af4-ad5b-6727f0f13f8d,,,DxC 700 AU/ Unicel DxI 800 Waste Bag,,Medical supply,N/A,,,DAGU Item:59939
afb3300d-b7c7-4662-8b8f-b68bbbd3b91d,,,DxC 700 AU/ Unicel DxI 800 Swabs Polyster,,Medical supply,N/A,,,DAGU Item:59940
e2652ee8-6046-4ac3-b2ae-695033b00909,,,DxC 700 AU/ Unicel DxI 800 Peristatic Tubing (Roller Pump),,Medical supply,N/A,,,DAGU Item:59941
188cf855-b932-44f8-b96b-15b531a37825,,,DxC 700 AU/ Unicel DxI 800 Photometer Lamp 20W,,Medical supply,N/A,,,DAGU Item:59942
0b616011-1f99-4500-9458-603de6d9d597,,,DxC 700 AU/ Unicel DxI 800 Electrode Reference,,Medical supply,N/A,,,DAGU Item:59943
e881577c-0f7b-4fc2-87d2-68f39152409d,,,DxC 700 AU/ Unicel DxI 800 Sample Cup Hitachi,,Medical supply,N/A,,,DAGU Item:59944
784f2e26-0259-47ac-bed2-cf4590afe880,,,DxC 700 AU/ Unicel DxI 800 Bottle 15ml with Cap,,Medical supply,N/A,,,DAGU Item:59945
c214c066-dcc1-40b7-8263-57a2d1d5e329,,,DxC 700 AU/ Unicel DxI 800 Bottle 30ml with Cap,,Medical supply,N/A,,,DAGU Item:59946
003aaa63-21f0-4654-9db1-86c4d66f9e46,,,DxC 700 AU/ Unicel DxI 800 Bottle 60ml with Cap,,Medical supply,N/A,,,DAGU Item:59947
26e5320b-dd46-4776-8317-591f10871143,,,DxC 700 AU/ Unicel DxI 800 Cuvette 5x6mm,,Medical supply,N/A,,,DAGU Item:59948
405dcf58-2447-41a5-ad6a-8aab1ea51c21,,,DxC 700 AU/ Unicel DxI 800 Spiral Mixing Bar,,Medical supply,N/A,,,DAGU Item:59949
9f1306e8-efba-48be-95f3-7e37f9e1c355,,,DxC 700 AU/ Unicel DxI 800 L Shape Mixing Bar,,Medical supply,N/A,,,DAGU Item:59950
1a4538f1-bac8-44d2-9f88-7485ca07affe,,,DxC 700 AU/ Unicel DxI 800 LC140 Pre Treatment Catridge,,Medical supply,N/A,,,DAGU Item:59951
bf464c91-5c30-4a8c-8be2-7ed19e326d40,,,DxC 700 AU/ Unicel DxI 800 LC175 (Protek L1),,Medical supply,N/A,,,DAGU Item:59953
c728d1b3-48b0-4ac8-b2db-63a46e5f851c,,,DxC 700 AU/ Unicel DxI 800 Prefiltration for Water Unit Gac Filter,,Medical supply,N/A,,,DAGU Item:59954
4b515219-4d24-4d3f-beea-dcd6d739b234,,,DxC 700 AU/ Unicel DxI 800 Prefiltration for Water Unit Melt Blown Filter,,Medical supply,N/A,,,DAGU Item:59955
b89eb21f-cff3-4fd3-bb73-70ca19e5b224,,,DxC 700 AU/ Unicel DxI 800 Prefiltration for Water Unit Scale Prevention Filter,,Medical supply,N/A,,,DAGU Item:59956
71e50fc0-3236-47e2-90e5-241f05bf139d,,,DxC 700 AU/ Unicel DxI 800 Prefiltration for Water Unit Ultra Filter,,Medical supply,N/A,,,DAGU Item:59957
e4492453-4ad5-4e98-aecf-a70cb3adfead,,,Micropipette Tips 20µl,,Medical supply,N/A,,,DAGU Item:59999
2dee2ec6-f5a5-4445-97cc-b9e2b57fe745,,,"Jar Cop lain,staining",,Medical supply,N/A,,,DAGU Item:60000
e8f5bb13-3024-4669-882d-3f9c85d5c107,,,Rod glass 150x6mm,,Medical supply,N/A,,,DAGU Item:60001
27cd48bb-8a88-4df8-bc6c-75dbf3e188ac,,,Mortar and Pestle 70ml,,Medical supply,N/A,,,DAGU Item:60002
50af5be8-2410-475d-abad-64ebd4e1afe1,,,Mortar and Pestle 70 400ml,,Medical supply,N/A,,,DAGU Item:60003
0b4069df-773a-479d-8204-765feac153da,,,Brush bottle flask 10cm,,Medical supply,N/A,,,DAGU Item:60004
d82c9134-e07e-4122-87bc-e32285885296,,,Brush Test Tube 8cm,,Medical supply,N/A,,,DAGU Item:60005
7b6ab986-a580-4ee4-8dbd-0474737090dc,,,Nasopharyngeal airways 10Fr 40Fr,,Medical supply,N/A,,,DAGU Item:60006
ba7aae44-1811-4577-92fa-1a931fca19c7,,,Disposable Epidural Spinal Combined,,Medical supply,N/A,,,DAGU Item:60007
b455e5d3-a3ce-4303-8c94-e3defb2136d9,,,Laryngeal Mask Airway No1 No3,,Medical supply,N/A,,,DAGU Item:60008
c15c0c1e-7a28-48f6-a0c8-d88ee54f60ce,,,Laryngeal Mask Airway No4 No5,,Medical supply,N/A,,,DAGU Item:60009
9cb71ddb-966f-4a52-a69b-2b86dd767dfa,,,Catheter Suction 9CH,,Medical supply,N/A,,,DAGU Item:60010
cafc948b-a013-4a4d-96c3-201e95ca1e21,,,Catheter Suction 10CH,,Medical supply,N/A,,,DAGU Item:60011
17606461-2c6a-4b43-98af-ac3c223eb4d8,,,Dental Arch Bar,,Medical supply,N/A,,,DAGU Item:60031
9034af23-f4e3-43fb-b7c9-8f280046e748,,,Drainage Chest Tube 10FG,,Medical supply,N/A,,,DAGU Item:60032
5a9739aa-cdd5-444a-ac33-34467670b697,,,Drainage Chest Tube 22FG,,Medical supply,N/A,,,DAGU Item:60033
df799b73-6084-4b11-b631-00c9f35bc13a,,,Drainage Chest Tube 28FG,,Medical supply,N/A,,,DAGU Item:60034
b9f5b56f-8ac7-46be-b526-c2c238b0320d,,,Drainage Chest Tube 32FG,,Medical supply,N/A,,,DAGU Item:60035
f0238b70-4580-4d03-8bd5-ccf1291dbf59,,,Drainage Chest Tube 38FG,,Medical supply,N/A,,,DAGU Item:60036
40207745-75ec-4cbb-ba72-4a79ae0d46ec,,,Endotracheal Tube Cuffed 4CH,,Medical supply,N/A,,,DAGU Item:60037
3b143f4f-7c38-43dc-b011-f3f4e96237f0,,,Glove Gynecological Examination(Elbow Glove) No. 6.5,,Medical supply,N/A,,,DAGU Item:60038
c4bf478a-421c-4cdd-b134-c8f484c5fa8c,,,Glove Gynecological Examination(Elbow Glove) No. 7.5,,Medical supply,N/A,,,DAGU Item:60039
94eccdeb-a58c-4ee9-a145-95d823b3a654,,,Medicine Envelope plastic,,Medical supply,N/A,,,DAGU Item:60040
c1cdfb58-0a1d-4202-8ea5-3180d81d74c6,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 33 mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:60041
80062c72-1b01-472a-bbfc-414b579f2bcc,,,Polyamide Monofilament Gauge 0.3(9/0) 30cm on 6.5mm 3/8 Circle Spatula Single Armed Needle,,Medical supply,N/A,,,DAGU Item:60042
82d1a4df-a32e-4042-bc8c-d8a539b3b7f9,,,Polyamide Monofilament Gauge 0.3(9/0) 30cm on 6mm 3/8 Circle Spatula Double Armed Needle,,Medical supply,N/A,,,DAGU Item:60043
c3973fa9-13a6-41d6-b0ad-9e17e3a8f3bd,,,Oxygen Face Mask for Pediatric,,Medical supply,N/A,,,DAGU Item:60044
77a498a2-54d0-4f93-a021-cdac442d8ad9,,,Oxygen Face Mask for Adult,,Medical supply,N/A,,,DAGU Item:60045
39b14b6a-9744-4f75-9fc1-d24bf92298b9,,,Rectal Tube Rubber With Terminal Size 14CH,,Medical supply,N/A,,,DAGU Item:60046
8022a5f0-b1b3-421a-8ef6-b710789e7fb1,,,Rectal Tube Rubber With Terminal Size 18CH,,Medical supply,N/A,,,DAGU Item:60047
07ded2b2-675c-4c55-9034-06e469379118,,,Rectal Tube Rubber With Terminal Size 22CH,,Medical supply,N/A,,,DAGU Item:60048
f941c398-a6c9-40b4-855c-a98f4c7a076a,,,Rectal Tube Rubber With Terminal Size 26CH,,Medical supply,N/A,,,DAGU Item:60049
4c7f3b4d-5a40-475d-83db-9d42d006a2e9,,,"Surgical Absorbable Hemostat 1"" x 2""",,Medical supply,N/A,,,DAGU Item:60050
23e4bb77-6223-48fd-a3f1-ef8763154e8b,,,"Surgical Absorbable Hemostat 2"" x 4""",,Medical supply,N/A,,,DAGU Item:60051
48848dc8-3919-472b-bbdb-f5159cfd21f6,,,Surgical Absorbable Hemostat 4'' x 4'',,Medical supply,N/A,,,DAGU Item:60052
3eacef02-24e3-4804-bbdf-de23fe20996d,,,Surgical Absorbable Hemostat 4'' x 8'',,Medical supply,N/A,,,DAGU Item:60053
d795e057-14b4-496d-bc0b-23de8a675f53,,,Syringe Dental of metal 2.5ml,,Medical supply,N/A,,,DAGU Item:60054
033120b5-2e5e-414d-9160-685f5623270b,,,"Ureteric Tubes 5mm 6mm,75cm",,Medical supply,N/A,,,DAGU Item:60055
9996aac1-cd0b-472a-af35-8e11d5dd781f,,,Tube Eppendorf 2ml,,Medical supply,N/A,,,DAGU Item:60347
02afa364-6e97-46fb-bb37-48991ec8b3be,,,Gauze Swab 3cm x 3cm,,Medical supply,N/A,,,DAGU Item:60351
5e0376c9-d484-412c-ae7f-0e8743a0335a,,,Bite sticks(Teeth guard) PVCwith center handle to insert and remove,,Medical supply,N/A,,,DAGU Item:60377
d5ba948d-476a-4226-b641-a5ad1f0b3a10,,,"Face Mask For oxygen Administration Adult size 5,with Reservoir 1.6L bag",,Medical supply,N/A,,,DAGU Item:60389
ce25b7a9-b4b2-4a5a-98a5-afe2795b0a4a,,,Face Mask With out Reservoir For oxygen Administration Adult size,,Medical supply,N/A,,,DAGU Item:60390
78507af3-df67-4529-9469-5a78828f589b,,,Face Mask For oxygen Administration Child/medium size 3 with Reservoir 1.6L bag,,Medical supply,N/A,,,DAGU Item:60393
99e01559-d544-4805-b6c7-f2c9a163fb54,,,Face Mask With out Reservoir For oxygen Administration child/medium size 3,,Medical supply,N/A,,,DAGU Item:60397
ac65e6ab-b253-4c6d-9d25-0776c9ed1193,,,"Face Mask with Reservoir for oxygen Administration Infant/small size 1, 0.5L breathing bag",,Medical supply,N/A,,,DAGU Item:60401
6a39fc46-a38d-4a65-9dd8-bd5ef6e6ac53,,,Face Mask With out Reservoir For oxygen Administration Infant/small size 1,,Medical supply,N/A,,,DAGU Item:60403
e96ecd6a-0119-49fc-9252-db550db4d28b,,,Cold Packs Bag Reusable 11 inch durable,,Medical supply,N/A,,,DAGU Item:60418
80339ecb-dd5a-4d1f-89c3-7467cc4dc956,,,"Patient restraint(spinal Board)straps with meta buckles/clips and speed clip,15m",,Medical supply,N/A,,,DAGU Item:60442
c92155a7-e024-4bc1-8134-b672e5cf3540,,,"Catheter Suction Open rounded shape&smooth,blue one Eye, Length:530±20.0mm,E.Length 500±20.0mm, OD2.7±0.10MM",,Medical supply,N/A,,,DAGU Item:60462
5a1614b2-2592-477a-87e2-5be7c132956e,,,"Catheter Suction Open rounded shape&smooth,black one Eye, Length:530±20.0mm,E.Length 500±20.0mm, OD3.30±0.15MM 10CH",,Medical supply,N/A,,,DAGU Item:60475
52831df5-cbf3-4fda-a467-d9f804594884,,,"Catheter Suction Open rounded shape&smooth,Orange one Eye, Length:530±20.0mm,E.Length 500±20.0mm, OD: 5.30±0.20mm 16CH",,Medical supply,N/A,,,DAGU Item:60478
099e0f82-6b6e-4a0c-a6d7-7efa16efa9f9,,,"Catheter Suction Open rounded shape&smooth,Red one Eye, Length:530±20.0mm,E.Length 500±20.0mm, OD: 6.00±0.20mm 18CH",,Medical supply,N/A,,,DAGU Item:60479
68612689-dc34-431a-973e-cf32f431dc00,,,"Catheter Suction Open rounded shape&smooth,blue one Eye, Length:530±20.0mm,E.Length 500±20.0mm, OD2.7±0.10MM 8CH",,Medical supply,N/A,,,DAGU Item:60484
1960a7dd-18a2-4155-a0ff-8d273787e592,,,Manual sucker/Bulb Sterilizable Silicon air tight for infant,,Medical supply,N/A,,,DAGU Item:60494
c379a8ae-fd81-4130-9455-adeb70de7063,,,Nasopharyngeal airways 8CH,,Medical supply,N/A,,,DAGU Item:60497
9222f4ad-f7ee-42bc-91e4-0ffe5dd4b95f,,,Nasopharyngeal airways 7CH,,Medical supply,N/A,,,DAGU Item:60500
4bff6054-0fc0-445d-8d7a-ee7037158136,,,Nasopharyngeal airways 6CH,,Medical supply,N/A,,,DAGU Item:60502
112f5c3e-33cf-4876-b0d4-5912cab90c0b,,,Nasopharyngeal airways 4CH,,Medical supply,N/A,,,DAGU Item:60506
461a030e-da21-4f2d-a7bb-ca5e7f30cf27,,,Nasopharyngeal airways 3CH,,Medical supply,N/A,,,DAGU Item:60508
5316975c-df5b-438d-8615-50954de687cc,,,Oropharyngeal Airway (Guedel) Sterile 5CH,,Medical supply,N/A,,,DAGU Item:60512
7aba880d-b770-4fd6-b1f0-1b7215d758ec,,,Oropharyngeal Airway (Guedel) Sterile 4CH,,Medical supply,N/A,,,DAGU Item:60513
24e613f8-342c-4d81-912a-f9563e98ab77,,,Oropharyngeal Airway (Guedel) Sterile 3CH,,Medical supply,N/A,,,DAGU Item:60516
ffdca426-8f21-4662-b7ea-30c765a0aebe,,,Oropharyngeal Airway (Guedel) Sterile 2CH,,Medical supply,N/A,,,DAGU Item:60520
86d1150c-2287-41b9-a157-b4d76f0d7819,,,Oropharyngeal Airway (Guedel) Sterile 1CH,,Medical supply,N/A,,,DAGU Item:60524
511d443e-0993-4f13-94bb-0930b4701e16,,,Oropharyngeal Airway (Guedel) Sterile 0CH,,Medical supply,N/A,,,DAGU Item:60526
7aa71bdf-dc9c-4b9f-be69-38bc50a04497,,,Resuscitator Bag (Ambu Bag) Child,,Medical supply,N/A,,,DAGU Item:60538
456d2f28-029f-4ff3-88be-e258853d9c3d,,,Resuscitator Bag (Ambu Bag) Infant,,Medical supply,N/A,,,DAGU Item:60540
ca22cb54-d275-4aba-820b-ef2f2c331385,,,Adhesive Tape 5cm x 1.9cm,,Medical supply,N/A,,,DAGU Item:60553
214aa89e-5632-4917-b9d6-5ca582e6dcfa,,,Gauze Dressing 4'' x 4'',,Medical supply,N/A,,,DAGU Item:60556
08726eef-898c-40a8-aa46-2a53b445b30e,,,Glove Examination Latex Powdered Medium,,Medical supply,N/A,,,DAGU Item:60560
ec8873f5-99b9-4240-b294-9a64d2593abf,,,Triage Tags Dark,,Medical supply,N/A,,,DAGU Item:60578
86b7fc23-2191-4283-b948-02d12542429d,,,Triage Tags Red,,Medical supply,N/A,,,DAGU Item:60579
f0fb0e7e-3e66-450c-a3e1-cd7a363a1d74,,,Triage Tags Yellow,,Medical supply,N/A,,,DAGU Item:60580
1c6a8224-0372-40ef-928e-abb21bb83193,,,Conical Centrifuge Tubes 112mm x 17mm,,Medical supply,N/A,,,DAGU Item:60593
8a3081f5-c3c8-491b-a2da-26cc3566154e,,,Catheter for Mucus Extractor In pieces of different sizes,,Medical supply,N/A,,,DAGU Item:60611
d6271334-1456-49be-9843-a0170775e840,,,Brush for Decontamination small,,Medical supply,N/A,,,DAGU Item:60626
91652617-6454-45aa-80c7-40805a530f43,,,Bucket 30L and Bowls Plastic for Decontamination Instrument,,Medical supply,N/A,,,DAGU Item:60631
fceb89b5-e78e-429a-9846-4cacd250b717,,,Glove Heavy Duty Latex (Disposable) small,,Medical supply,N/A,,,DAGU Item:60635
52722b1c-366d-433d-a552-893694541581,,,"Mortar and Pestle 100mm((dia)x45mm,Small",,Medical supply,N/A,,,DAGU Item:60665
322a8256-ccae-4b55-9f95-7f181c54f5a4,,,"Mortal and Pestle 160mm(dia) x75mm,Medium",,Medical supply,N/A,,,DAGU Item:60666
48b0b31e-32f2-4cbb-b840-3a51c23e95d4,,,"Brush for Test Tube 19mm(dia) x 89mm,fan stayle tip",,Medical supply,N/A,,,DAGU Item:60676
755188c0-7313-476d-b038-d2d4164ddbb2,,,Cover Slide 20x20mm Thickness 13 mm,,Medical supply,N/A,,,DAGU Item:60709
3fa67ff1-e540-46f2-8d2d-abf4b92e4fa4,,,Cover Glass slide Box 76x25x1mm,,Medical supply,N/A,,,DAGU Item:60717
debab9e9-b384-4829-a554-2f9921df92c7,,,Graduated Measuring Cylinder 250 ml,,Medical supply,N/A,,,DAGU Item:60726
be764faa-583b-48bb-9c3c-be07e27a1cee,,,Graduated Measuring Cylinder 100 ml,,Medical supply,N/A,,,DAGU Item:60727
5d62cc82-3121-4395-97f9-bf926928e7b7,,,Graduated Measuring Cylinder,,Medical supply,N/A,,,DAGU Item:60732
6bac95e4-587c-4455-a25f-a9420b60af9f,,,Graduated Measuring Cylinder 500ml,,Medical supply,N/A,,,DAGU Item:60734
e3a28461-6718-4c06-b8d2-66006c47cd3a,,,"Jar Glass,wide mouth,1000ml",,Medical supply,N/A,,,DAGU Item:60737
224a256e-6148-4a18-8e83-2ae189d83cf1,,,Graduated Measuring Cylinder 50ml,,Medical supply,N/A,,,DAGU Item:60742
5aaa2edd-aeb3-48f1-9195-05610fa9b723,,,Graduated Measuring Cylinder 25ml,,Medical supply,N/A,,,DAGU Item:60744
86bedf26-0772-4443-9127-d38cb86c3db0,,,ESR graduated pipette from 0 to 195mm with 1mm subdivision,,Medical supply,N/A,,,DAGU Item:60746
a1b1f730-a347-48e9-abfa-14d01ef12e3b,,,Contact activated blood lancet Length:40mm,,Medical supply,N/A,,,DAGU Item:60748
b98ba69f-140e-4217-89f3-2ead6ad6104e,,,"Micro Pipette Tips 10 100µl, Red",,Medical supply,N/A,,,DAGU Item:60754
4dcb63bb-87e2-47b2-93a3-692dcf8b9421,,,"Micro Pipette Tips 10 100µl, Yellow",,Medical supply,N/A,,,DAGU Item:60755
884e7d62-ce57-4d5c-ae8a-35f821d0354e,,,Catheter Umblical 3.5CH,,Medical supply,N/A,,,DAGU Item:60773
206a9a9c-23bb-4a98-a5da-6579fe5112b8,,,Aspirator Nasal Oral,,Medical supply,N/A,,,DAGU Item:60778
83837cef-891f-4765-90d5-4de1e6d6851c,,,Nasopharyngeal airways 5CH,,Medical supply,N/A,,,DAGU Item:60827
9f80559c-6fc9-4230-a79a-e3de3ba21d18,,,Dental Cotton wool N0. 2,,Medical supply,N/A,,,DAGU Item:60828
becfb087-acbf-4896-9e63-20dd7c812103,,,Mindray BS 200E Cuvette,,Medical supply,N/A,,,DAGU Item:60832
2ab0625e-acb4-4388-bdf4-4150ceb6c859,,,Mindray BS 200E Lamp,,Medical supply,N/A,,,DAGU Item:60833
25836c30-14e4-40bb-b80a-8f7057b66a13,,,Mindray BS 200E Probe,,Medical supply,N/A,,,DAGU Item:60834
e195f590-dbb9-41e5-a8e8-e5e6b28b5240,,,Biohazard Bag 94cmx122cm,,Medical supply,N/A,,,DAGU Item:60842
5d688f13-ab83-4a83-98e2-47479d0d9705,,,Colostomy Bag Adhesive Regulator Closed 25cmx14cm 60mm Opening Adult Opec Medium,,Medical supply,N/A,,,DAGU Item:60843
d5d7d2b9-6d35-4b17-9017-c005d1538199,,,"Tube Suction, Disposable 15mmx2m",,Medical supply,N/A,,,DAGU Item:60844
2d233a22-a4c3-40f4-8c01-2a41d4e3bf8f,,,"Conical Test Tube Plastic, Graduated 15ml",,Medical supply,N/A,,,DAGU Item:60846
1034af30-b3b1-40f5-8805-6b6908018d97,,,"Flask Erlenmeyer, Glass, Heat Resistant, 2Litre",,Medical supply,N/A,,,DAGU Item:60847
bb98eafa-7047-424f-a34f-82812f920dec,,,"Capillary Tube, Hematocrite, Sodium Heparinized 80IU/ml, Red Top, 75mm Length, 20µ",,Medical supply,N/A,,,DAGU Item:60855
e0ac7c04-35ba-4baa-9f48-705289f9a831,,,Autoclave Indicator Tape 1.9cmx5cm,,Medical supply,N/A,,,DAGU Item:60856
b1444f25-af6f-4de9-b269-1783dd2a8fce,,,Oronasopharyngeal (Airway) Sterile 60mm,,Medical supply,N/A,,,DAGU Item:60893
c04573dc-b381-4dba-b105-88fcbaabeb76,,,Oronasopharyngeal (Airway) Sterile 90mm,,Medical supply,N/A,,,DAGU Item:60894
2b2be602-f296-4a92-bfdc-095b38d6edf6,,,Oronasopharyngeal (Airway) Sterile 120mm,,Medical supply,N/A,,,DAGU Item:60895
bc9a4251-1d80-4336-82a7-3a0a376c816c,,,Oronasopharyngeal (Airway) Sterile 80mm,,Medical supply,N/A,,,DAGU Item:60896
1692a0f4-f1d2-4365-b62e-313ac9ded35c,,,Polyglycolic acid absorbable braided violet Gauge 1.0(5/0) 75cm on 13mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:60921
a0562269-b620-4926-a503-2f11018a952a,,,"Applicator Wooden Stick with Cotton Tip 2.2mm x 150mm Individually Packed, Sterile",,Medical supply,N/A,,,DAGU Item:60929
a88ec862-cb4f-4ca1-9dec-6555d780e3de,,,Trachoma Clap small,,Medical supply,N/A,,,DAGU Item:60930
0d7678eb-ed25-49ce-babd-ee829e9fc9ae,,,Trachoma Clap large,,Medical supply,N/A,,,DAGU Item:60931
ec94b20b-9c29-470e-806d-3a4b6b722d9f,,,Swap Disinfecting Imppreginated with Isopropyl Alchol 70%,,Medical supply,N/A,,,DAGU Item:60937
abb967ed-1c41-444d-a638-a7d582004f8f,,,Adhesive Wound Plaster with Absorbent Anticeptic pad individually packed 2 size,,Medical supply,N/A,,,DAGU Item:60938
2c7ef3bb-2510-496a-93b4-072639b54145,,,Adhesive Plaster Zinc Oxide 2.5cmx10m,,Medical supply,N/A,,,DAGU Item:60939
20a5c0b5-0929-47af-93c6-e35f536c796a,,,Sysmex XP 300 Thermal Printing Paper,,Medical supply,N/A,,,DAGU Item:60944
502ca375-8e31-4229-b9b9-c531e81191be,,,"Microscope Slide 27x75mm, 1.2mm Thickness Frosted",,Medical supply,N/A,,,DAGU Item:60968
087f5c36-efdb-4c92-a80a-777b7e09c37e,,,"Microscope Slide 27x75mm, 1.2mm Thickness",,Medical supply,N/A,,,DAGU Item:60969
7f6ed6ea-fd06-4899-9c9f-8dca6ca3bca4,,,Micropipette Tips 10 200µl,,Medical supply,N/A,,,DAGU Item:60970
ae7029d0-f445-410f-aebc-5308f704cd50,,,Micropipette Tips 200 1000µl,,Medical supply,N/A,,,DAGU Item:60971
2af411b9-f384-415c-827e-d57950efa99f,,,"Sealer Capillary Tube, 2mm Thickness",,Medical supply,N/A,,,DAGU Item:60972
d969b50e-42be-4d1f-a539-08cf66c47590,,,"Pasteur Pipette 3ml, Non sterile, Plastic",,Medical supply,N/A,,,DAGU Item:60974
e0af1e07-5ed4-48fe-ac3a-2e1ed42457cb,,,"Biohazard Bags Disposable, Orange 32x34Inch",,Medical supply,N/A,,,DAGU Item:60977
0d940c46-f413-48a6-963e-a5d170b1ddec,,,DxC 700 AU/ Unicel DxI 800 Carbon Powder Filter,,Medical supply,N/A,,,DAGU Item:60981
c83096a3-8090-4105-8ee1-9710d1d26b69,,,DxC 700 AU/ Unicel DxI 800 Micron Filter with Antibacterial,,Medical supply,N/A,,,DAGU Item:60982
fab597a0-e66b-4187-a2a4-4518dbb31b4b,,,DxC 700 AU/ Unicel DxI 800 Improved GAC,,Medical supply,N/A,,,DAGU Item:60983
85382198-6157-4908-a03f-73664f699098,,,DxC 700 AU/ Unicel DxI 800 LC 177 Protek L1,,Medical supply,N/A,,,DAGU Item:60984
2ff0d042-1027-47ee-aec4-051c6f899d26,,,DxC 700 AU/ Unicel DxI 800 LC 174 Protek L1,,Medical supply,N/A,,,DAGU Item:60985
c813b812-fef8-4275-8fb7-1e030fa5a899,,,DxC 700 AU/ Unicel DxI 800 LC 174 MEDPURE Cartridge,,Medical supply,N/A,,,DAGU Item:60986
d3c798ad-ec62-4e95-8b22-0eb45ec80e80,,,DxC 700 AU/ Unicel DxI 800 Peristatic Tubing Roller Pump,,Medical supply,N/A,,,DAGU Item:63319
fc32e76b-e8a5-4ac0-962f-be8ad3b54af3,,,Gauze Dressing 5cmx4cm,,Medical supply,N/A,,,DAGU Item:63366
af1a1c68-a5f9-4fa2-aee7-f44720476e56,,,Cobas C 311 Reference Electrode,,Medical supply,N/A,,,DAGU Item:63384
964dff4b-1950-4f11-80e7-b38791bbb073,,,Cobas 6000 Reference Electrode,,Medical supply,N/A,,,DAGU Item:63385
772fe535-9f8f-41cd-b2f7-242b430cce4c,,,ANGIO DIAGNOSTIC CATHETER 5FR JR 3.5,,Medical supply,N/A,,,DAGU Item:63394
448c02bc-d09b-4e52-9688-2f116f992e99,,,ANGIO DIAGNOSTIC CATHETER 5FR JR 4,,Medical supply,N/A,,,DAGU Item:63395
931b26b1-4a14-4d28-af4e-9e4ba0a94b89,,,ANGIO DIAGNOSTIC CATHETER 5FR×100CM MPA 1,,Medical supply,N/A,,,DAGU Item:63396
21dff2b3-459d-43d6-8858-10f9c4446ab8,,,ANGIO DIAGNOSTIC CATHETER 5FR PIGTAIL,,Medical supply,N/A,,,DAGU Item:63397
6a8f1e5c-37aa-45b0-a05e-a5e663b203a4,,,ANGIO DIAGNOSTIC CATHETER Radial 5FR 4.0,,Medical supply,N/A,,,DAGU Item:63398
5933164b-1245-49ec-83a5-61f7b72f5db0,,,ANGIO DIAGNOSTIC CATHETER Radial 5FR 3.5,,Medical supply,N/A,,,DAGU Item:63399
